id,recipe_name,recipe_url,recipe_image,ingredients,raw_ingredients,instructions,createdAt
125,"Baked Fried Chicken With Cauliflower Mash",http://www.foodista.com/recipe/GPDLDNDC/baked-fried-chicken-with-cauliflower-mash,https://spoonacular.com/recipeImages/baked-fried-chicken-with-cauliflower-mash-633624.jpg,"1/4 cup buttermilk,1 1/2 cups buttermilk,2 heads of cauliflower,Cauliflower Mash,1/2 teaspoon cayenne pepper,Chicken (Baked chicken recipe adapted from Epicurious.com),3 tablespoons Dijon mustard,1 1/2 teaspoons dry mustard,6 tablespoons flour,2 garlic cloves, pressed,2 tablespoons fresh lemon juice,2 teaspoons lemon peel,1/4 cup low fat sour cream,1 1/2 cups whole wheat panko,1 teaspoon Paprika,1/2 cup grated Parmesan cheese,1/4 cup low fat ricotta,Salt and pepper,2 pounds boneless, skinless chicken breast,1 tablespoon minced thyme","buttermilk,buttermilk,cauliflower,cauliflower,cayenne pepper,chicken,dijon mustard,dry mustard,flour,garlic cloves,lemon juice,lemon peel,low fat sour cream,panko,paprika,parmesan cheese,ricotta,salt and pepper,skinless boneless chicken breast,thyme","<ol><li>For marinade:</li><li>Fillet chicken breast in half to make thinner pieces, and cut in half again to make smaller pieces.</li><li>Whisk all marinade ingredients (except for the chicken) in large bowl.</li><li>Add chicken and coat in marinade.</li><li>Chill overnight for more intense flavor. But if you are short on time (which I usually am) it is ok to use right away as well.</li><li>For breading:</li><li>Preheat to 450F</li><li>Mix breading ingredients large bowl. Place wire rack on baking sheets. Remove chicken breast from bowl and place in coating mixture. Transfer to rack. Repeat with remaining chicken breasts.- Place chicken breasts on rack and spray with olive oil .</li><li>Bake chicken 20 minutes or until coating is browned and instant-read thermometer registers 155F.</li><li>For Cauliflower:</li><li>Cut up cauliflower in small pieces.</li><li>Place in large saut pan with about 1 cup of water (enough to cover the bottom of pan, plus a little extra to make sure it doesn't all evaporate)</li><li>Cook until tender.</li><li>Combine cauliflower with buttermilk, sour cream, ricotta and salt and pepper.</li><li>In batches, place in blender and puree until smooth. (if it is having a hard time blending, add either some chicken or vegetable stock, or even more buttermilk)</li></ol>","2016-12-24 15:06:38"
126,"Peri Peri Chicken and Savoury Rice",http://www.afrolems.com/2013/07/30/peri-peri-chicken-savoury-rice/,https://spoonacular.com/recipeImages/peri-peri-chicken-and-savoury-rice-716296.jpg,"1 Bell Pepper,5 Bird's eye Chilli Pepper,1 teaspoon black pepper,8 Chicken Pieces,½ teaspoon red chilli powder,5 cloves of garlic,1/2 inch of Ginger,1 Small sized Lemon (tablespoon all the juice out),1/2 bulb of onion,1 tablespoon oregano,2 tablespoon paprika,¼ teaspoon Red food colouring,2 teaspoon salt,1 Scotch Bonnet Pepper (Ata Rodo),1 Seasoning Cube,½ cup Vegetable Oil,4 tablespoon dark vinegar","bell pepper,bird's eye chilli pepper,black pepper,chicken pieces,chilli powder,garlic,ginger,lemon,onion,oregano,paprika,red food colouring,salt,scotch bonnet pepper,seasoning cube,vegetable oil,vinegar","<p>Wash the Chicken and set aside.Blend all the Ingredients together and pour as needed on the chicken. Rub it into the chicken and allow to marinate for about 3-5 hours.If you have a grill, heat up the grill and and place chicken on to cook. If you don’t and you are using an oven, set the oven to grill/broil at first and let the chicken brown on both sides then reset the oven to bake at 370 F and bake the chicken till cooked.If there is left over sauce from the blend, heat it up with a little water and serve with the peri peri chicken. Savoury RiceIngredients2 cups of Rice1/2 bulb of Onion1/4 pound of Cabbage1 cup of chopped carrots1 egg1 cup of melted butterChicken Seasoning1 teaspoon of currya pinch of thyme Wash and Parboil the Rice for 10 minutes.Heat the butter in a pot and pour in the chopped onions, carrots and cabbage and stir in.Break the egg into the veggie mix and stir in. Add your seasoning and pour in the parboiled rice. Pour in 1 cup of water and cook on medium heat till the rice is soft. Stir and serve with the chicken.</p>","2016-12-24 15:06:38"
127,"Black Forest Mini Cheesecakes",http://www.foodista.com/recipe/QPNQ6J7Y/black-forest-mini-cheesecakes,https://spoonacular.com/recipeImages/Black-Forest-Mini-Cheesecakes-635113.jpg,"1 cup canned cherry pie filling,3 tablespoons Cocoa Powder (2 T.),12 oz. (1 1/2 pkg.) cream cheese, softened,2 eggs,1 t. gelatin,1 c. heavy cream, chilled,12 Oreo cookies, crushed,2 T. powdered sugar,1 1/2 teaspoons Salt (1 tsp.),3/4 c. semi-sweet chocolate chips, melted and cooled slightly,1/4 c. sour cream,2/3 c. sugar,1 1/2 T. unsalted butter, melted,1 t. vanilla extract,1 1/8 cups Water (¾ C.)","cherry pie filling,cocoa powder,cream cheese,eggs,gelatin,heavy cream,oreo cookies,powdered sugar,salt,semi sweet chocolate chips,sour cream,sugar,unsalted butter,vanilla extract,water","<ol><li>1. Preheat oven to 325 degrees. In a medium bowl, mix together crushed Oreos and melted butter. Line a standard sized muffin tin with paper liners. Add a heaping tablespoon of the cookie crumb mixture to each liner, press with the back of a spoon to form the crust. Bake for 5 minutes. Remove from the oven, set aside to cool while preparing the filling.</li><li>2. In a small bowl stir together sugar, cocoa powder and salt. In a large mixing bowl add soften cream cheese and sugar/cocoa mix. Beat with an electric mixer until smooth, add melted chocolate, heavy cream and sour cream, beat until combined. Add eggs, one at a time and mix well after each, then add in vanilla. Tap the bowl on the counter firmly a couple of times to release any air bubbles.</li><li>3. Divide batter between the cupcake liners (liners will be full). Tap the pan a couple of times to be sure there are no large air bubble. Bake for 15-20 minutes, until the centers jiggle just slightly. (Original recipe called for baking time of 17-20 minutes, mine were done at the 15 minute mark.) Remove pan from oven, let cool at room temp. for 1 hour. Cover in plastic wrap and refrigerate for 2 hours or until fully cooled before topping.</li><li>4. Top the cheesecakes: In a medium bowl whisk together heavy cream, powdered sugar and vanilla. Place the bowl in the refrigerator, along with the beaters from your mixer, for 10-15 minutes to get everything well chilled. Add gelatin to a small bowl, add water. When gelatin absorbs all the water microwave for about 10 seconds to heat and melt the gelatin and make it pourable. Set aside to cool a bit. Beat the cream until just before it reaches soft peak stage, check your gelatin to be sure it has cooled slightly but is still a pourable consistency (if it solidified, just pop it back in the microwave for a couple seconds). With the mixer running, slowly pour in the gelatin and finish whipping the cream to soft peak stage.</li><li>5. Top the cakes with a generous spoon full of the whipped cream, using the back of a spoon make a little nest indentation in the top for the cherry filling. Add a spoon full of the cherry filling and you're done.</li></ol>","2016-12-24 15:06:38"
128,"Homemade Broccoli Cheddar Soup",http://www.foodista.com/recipe/Y37ZMBWN/homemade-broccoli-cheddar-soup,https://spoonacular.com/recipeImages/Homemade-Broccoli-Cheddar-Soup-646930.jpg,"1 cup almond milk, plain flavor,1 bay leaf,8 cups raw broccoli, florets and stalk, chopped,1 lemon, juiced,1/2 cup olive oil,1 cup parsley,1 teaspoon pepper,1 cup plain yogurt,1 small red onion, chopped,1/4 teaspoon salt,1 shallot, chopped,1 1/2 cups shredded cheddar cheese,3 cups vegetable broth,3 cups Yukon Gold potatoes, rough chop (skin on)","almond milk,bay leaf,broccoli,juice of lemon,olive oil,parsley,pepper,plain yogurt,red onion,salt,shallot,shredded cheddar cheese,vegetable broth,yukon gold potatoes","<ol><li>In your soup pot, saute over med-high heat: 2 Tbsp of your olive oil with the shallot, onion and jalapeno. When cooked lightly, add in lemon juice, veggie broth, remaining oil, salt and pepper. Reduce heat to medium. Add Potatoes and bring broth to a boil. Cook until potatoes are tender.</li><li>Add chopped Broccoli (florets and steams). Remember to leave out a few florets for later use though.Cover with lid, when broccoli is tender, turn heat off.</li><li>Transfer contents of pot into a large mixing bowl. Allow to cool slightly. Add to the bowl the fresh parsley, Chobani and almond milk. Fold new ingredients into the hot soup mixture.</li><li>In batches, puree the soup in a food-processor (maybe someday soon, a Vitamix!) style blender. Soup should be smooth-no lumps or chunks. In the soup pot, add the broccoli florets, a dash of veggie broth and saute covered for about a minute until tender. Add the pureed soup back into the soup pot. Add a bay leaf and a few pinches of chopped basil (optional). Simmer uncovered for at least twenty minutes to cook out all the air bubbles. Stir constantly for the first few minutes. Remove the bay leaf before serving or storing.</li></ol>","2016-12-24 15:06:38"
129,"Dutch Baby",http://www.foodista.com/recipe/WVMGFLGF/dutch-baby,https://spoonacular.com/recipeImages/Dutch-Baby-641759.jpg,"3 Eggs,1 cup all-purpose flour,2 lemons,1 cup milk,confectioner's sugar,2 tablespoons Unsalted Organic Butter","eggs,flour,lemons,milk,sugar,unsalted butter","<ol><li>Preheat oven to 475 degrees F. Cut lemons in half, crosswise.</li><li>Place butter in a heavy 10 oven-proof skillet. Melt butter in oven","2016-12-24 15:06:38"
130,"Semi Ripe Plantain Pottage",http://www.afrolems.com/2015/06/07/semi-ripe-plantain-pottage-2/,https://spoonacular.com/recipeImages/semi-ripe-plantain-pottage-716370.jpg,"1 cooking spoon of scent leaves (basil leaves),1 tablespoon of crayfish powder,A handful of chopped red onions,1 cooking spoon of palm oil,4 semi-ripe plantain fingers,5 scotch bonnet peppers (ata rodo, chopped) reduce amount if you do not like spicy,Seasoning cubes,1 cup of chopped shrimp,1 cup of chopped green vegetables (spinach),3 pieces of Tomato (chopped)","bay leaves,crayfish,onions,palm oil,plantain,scotch bonnet chili peppers,seasoning cubes,shrimp,stew vegetables,tomato","Peel your plantain, cube and place in a pot. Add the chopped tomatoes, pepper, onions and seasoning cubes. Bring to boil with one cup of water on low to medium heat and allow plantain to soften. Add more water as needed.Add the chopped shrimp and crayfish powder and allow it to simmer for 3-5 minutes to allow the shrimp cook. Add the palm oil and stir preferably with a wooden spoon. Add your vegetables, stir and take off the heat immediately. Serve hot!","2016-12-24 15:06:38"
131,"Baked Scallops With Parma Ham",http://www.foodista.com/recipe/HCYYJYBM/baked-scallops-with-parma-ham,https://spoonacular.com/recipeImages/Baked-Scallops-With-Parma-Ham-633786.jpg,"3 tablespoons of dried breadcrumbs,1 garlic clove,4 thin slices of Parma ham,2 tablespoons of olive oil,2 tablespoons of parsley,Pepper,12 big fresh scallops (18 if they're small)","breadcrumbs,garlic clove,ham,olive oil,parsley,pepper,scallops","<ol><li>Preheat oven to 410 F (210 C / T 7).</li><li>Mix breadcrumbs, Parma ham, garlic, parsley and 1 teaspoon of olive oil in a food processor.</li><li>Fold a piece of kitchen paper, pour 1 teaspoon of olive oil on it and use it to grease an oven rack.</li><li>Place scallops on the greased rack and top them with Parma ham mix.</li><li>Pour a dash of olive oil on top and bake in oven for 8 minutes.</li><li>Serve as a starter with a few leaves of lamb's lettuce or rocket if you like.</li></ol>","2016-12-24 15:06:38"
132,"Mangoes with Rum and Ice Cream Dessert",http://www.foodista.com/recipe/44R56VJC/mangoes-with-rum-and-ice-cream,https://spoonacular.com/recipeImages/Mangoes-with-Rum-and-Ice-Cream-650855.jpg,"2 tablespoons dark rum,3 tablespoons fresh lime juice (or a mix of lemon and lime),1 tablespoon grated lime rind,4 Ripe mangoes,4 tablespoons Sugar,2 cups vanilla ice cream","dark rum,lime juice,lime rind,mangoes,sugar,vanilla ice cream","<ol><li>Peel the mangoes and make sure that all green colored flesh is removed. Remove all the mangoes around the pit and slice the mango into  inch thick pieces. Discard the pit.</li><li>Combine the sugar, dark rum, grated rind and lemon-lime juice in a bowl and mix well. Add the mango pieces to it and gently mix.</li><li>Chill for a couple of hours. Serve alone in chilled glasses or over vanilla ice cream.</li></ol>","2016-12-24 15:06:38"
133,"Authentic Chicken Enchiladas",http://www.foodista.com/recipe/BXBVZXM8/authentic-chicken-enchiladas,https://spoonacular.com/recipeImages/Authentic-Chicken-Enchiladas-633072.jpg,"4 chicken breasts,1/2 teaspoon Chili Powder,45 small Corn Tortillas,1/4 teaspoon Cumin,1 can Enchilada sauce,1 teaspoon Garlic Powder,1 can diced green chilis,1/2 pickled jalapeno (we used about 5 slices of jalapenos (pickled) in a jar),3 tablespoons olive oil,1 onion, diced,salt and pepper,1 cup Mexican Cheese blend (plus more for topping)","chicken breasts,chili powder,corn tortillas,cumin,enchilada sauce,garlic powder,green chilis,jalapeno,olive oil,onion,salt and pepper,shredded mexican cheese blend","<ol><li>Season your thawed chicken breasts with salt and pepper. Add a little bit of olive oil to your frying pan, add chicken, and cook through. Remove chicken from pan, then add diced onions to the pan. Turn heat to medium and let onions saute through. (You may need to add a little bit more oil to the pan.)</li><li>Meanwhile, chop up your chicken (or shred) very finely. When the onions are soft and translucent, add chicken back to the pan. Season your onions and chicken with garlic, cumin, and chili powder. Finely chop up your jalapeno and add that and your green chilis to your chicken mixture. Stir in your cheese. Now you are ready to assemble.</li><li>Heat up your olive oil in a small frying pan. Add your corn tortilla for about 20 seconds, flipping if the oil doesn't reach the top side. Doing this softens your tortilla so it won't break as you roll it. Do this with all your tortillas and drain on paper towels.</li><li>Take 2 cookie sheets and spray with cooking spray. Lay out a tortilla and add about 2 TBSP of chicken mixture to the middle of your tortilla. Roll up. Fill the remaining tortillas in the same way and line them up next to each other on your cookie sheet, so they are very close to each other, but not touching. This should make two rows on each of your cookie sheets.</li><li>If two pans are too much for your family, then at this point, take one pan and put it in your freezer. Once the enchiladas are frozen, remove them from the pan and stack them in a double lined ziploc freezer bag. When you want to make them, simply line them up again on a greased cookie sheet, let thaw for about an hour on the counter, then bake as instructed.)</li><li>Now, bake your enchiladas in the oven, at 400 degrees, for about 20 minutes. They should be lightly browned. Remove them from the oven and spoon over about 2TBSP of your enchilada sauce over the top of each enchilada. Then sprinkle the tops with cheese. Put the enchiladas back in the oven for about 7 minutes. After that, it's time to eat!</li></ol>","2016-12-24 15:06:38"
134,"Beef Tenderloin With Creamy Alouette® Mushroom Sauce",http://www.foodista.com/recipe/6JNVQ85J/beef-tenderloin-with-creamy-alouette-mushroom-sauce,https://spoonacular.com/recipeImages/Beef-Tenderloin-With-Creamy-Alouette-Mushroom-Sauce-634703.jpg,"2 cups sliced baby Portobello mushrooms,2 ounces beef tenderloin steaks, 11/2 inches thick (6 to 8 ounes each),1/4 cup butter,3 teaspoons extra virgin olive oil, divided,1 teaspoon minced fresh parsley, if desired,1/2 cup milk,1/2 large shallot, thinly slivered,1/4 cup Alouette® Garlic & Herbs, or Alouette® Savory Vegetable","portobello mushrooms,beef tenderloin steaks,butter,extra virgin olive oil,fresh parsley,milk,shallot,vegetable","<ol><li>Heat broiler.</li><li>Coat all sides of tenderloin with 1 tsp. of the olive oil.  Place on broiler pan.  Season to taste with salt and pepper.  Broil 4 inches from heat for 6 minutes or until well-browned. Turn. Broil 6 to 8 minutes or until desired doneness.</li><li>Meanwhile, heat remaining olive oil and the butter in small skillet over medium heat.</li><li>Add shallot; cook 1 minute.</li><li>Add mushrooms.  Cook 2 to 3 minutes or until tender, stirring frequently.</li><li>Stir in Alouette, adding milk to desired consistency.  Heat just until warm.</li><li>Spoon sauce over tenderloins.  Sprinkle with parsley.</li></ol>","2016-12-24 15:06:38"
135,"Alouette® Stuffed Mushroom Caps",http://www.foodista.com/recipe/8LZ2BYQT/alouette-stuffed-mushroom-caps,https://spoonacular.com/recipeImages/Alouette-Stuffed-Mushroom-Caps-632252.jpg,"3 tablespoons seasoned bread crumbs,18 mushroom caps,1 package (6.5 oz.) Alouette Garlic & Herbs or Alouette Spinach & Artichoke Spread","seasoned bread crumbs,shiitake mushroom caps,spinach","<ol><li>Preheat oven to 375 F.</li><li>Place mushroom caps hollow side up on baking sheet. Fill each cap with 1 tsp. Alouette Garlic & Herbs Spreadable Cheese and sprinkle with seasoned bread crumbs.</li><li>Bake 12-15 minutes. Garnish and serve.</li></ol>","2016-12-24 15:06:38"
136,"Classic Carrot Cake With Cream Cheese Frosting",http://www.foodista.com/recipe/8777NMTV/classic-carrot-cake-with-cream-cheese-frosting,https://spoonacular.com/recipeImages/Classic-Carrot-Cake-With-Cream-Cheese-Frosting-639580.jpg,"2 teaspoons baking powder,2 teaspoons baking soda,1/2 cup buttermilk,1 pound carrots, peeled and coarsely shredded,1 teaspoon cinnamon,2 cups confectioners' sugar,2 8-ounces packages cream cheese, softened,4 large eggs,2 cups all-purpose flour,1/2 cup chopped pecans (optional),1 cup 1 pecans (4 ounces),3/4 teaspoon salt,1 teaspoon sugar,2 sticks unsalted butter, softened,1 tablespoon pure vanilla extract,1 cup vegetable oil","baking powder,baking soda,buttermilk,carrots,cinnamon,confectioners' sugar,cream cheese,eggs,flour,pecans,pecans,salt,sugar,unsalted butter,vanilla extract,vegetable oil","<ol><li>Preheat the oven to 325. Butter two 9-inch cake pans; line the bottoms with parchment. Butter the paper and flour the pans.</li><li>For the cake:</li><li>Spread the pecans on a baking sheet and toast for 8 minutes, until fragrant. Cool and finely chop.</li><li>In a bowl, whisk the flour, baking powder, baking soda, cinnamon and salt.</li><li>In a small bowl, whisk the oil, buttermilk and vanilla.</li><li>In a large bowl, using an electric mixer, beat the eggs and sugar at high speed until pale, 5 minutes.</li><li>Beat in the liquid ingredients, then beat in the dry ingredients just until moistened.</li><li>Stir in the carrots and pecans.</li><li>Divide the batter between the pans and bake the cakes for 55 minutes to 1 hour, until springy and golden.</li><li>Let the cakes cool on a rack for 30 minutes, then unmold the cakes and let cool completely.</li><li>For the Frosting:</li><li>In a large bowl, using an electric mixer, beat the butter and cream cheese at high speed until light, about 5 minutes.</li><li>Beat in the vanilla, then the confectioners' sugar; beat at low speed until incorporated. Increase the speed to high and beat until light and fluffy, about 3 minutes.</li><li>Peel off the parchment paper and invert one cake layer onto a plate. Spread with a slightly rounded cup of the frosting. Top with the second cake layer, right side up. Spread the top and sides with the remaining frosting and refrigerate the cake until chilled, about 1 hour.</li></ol>","2016-12-24 15:06:38"
137,"Soy Ginger Glazed Halibut w/ Ginger Peach Relish",http://www.foodista.com/recipe/2DVW5R35/soy-ginger-glazed-halibut-w-ginger-peach-relish,https://spoonacular.com/recipeImages/Soy-Ginger-Glazed-Halibut-w--Ginger-Peach-Relish-660736.jpg,"2 tablespoons apple cider vinegar,2 tablespoon fresh ginger, peeled and finely chopped,1 pound halibut fillets,1 jalapeno, seeded and finely chopped,1/2 lime,1 tablespoon olive oil,1 large ripe peach,1 heaping tablespoon red onion, finely chopped,1/2 cup Soy Sauce,¼ cup white wine (I used sauvignon blanc)","apple cider vinegar,fresh ginger,halibut fillets,jalapeno,lime,olive oil,peach,red onion,soy sauce,white wine","<ol><li>Peel and roughly chop a piece of ginger. Place all marinade ingredients (soy sauce, white wine, olive oil, and 1 tablespoon chopped ginger) in a blender and blend until smooth. This step is important in order to get the ginger pulp and juices to infuse into the marinade. In a zip-lock bag (or bowl that you can cover) add the halibut fillets and marinade. Allow the fish to marinate for at least 20 minutes, but several hours is preferred if you are able to do this step ahead of time.</li><li>Set your oven to broil, allow it to warm up then place the fish in a casserole dish with all of the marinade.  Place the casserole dish on one of the top racks and allow to bake about 10-12 minutes, until there is a nice brown glaze on top and fish is cooked all the way through.</li><li>To make the ginger peach relish, combine the chopped peach, red onion, jalapeno, apple cider vinegar, the juice of the half lime, and 1 tablespoon of ginger in a bowl, stir and refrigerate until ready to use.  Allowing the relish to sit for a few hours before consuming gives the flavors time to combine.</li></ol>","2016-12-24 15:06:38"
138,"Pumpkin gnocchi with basil and Parmesan",http://www.foodista.com/recipe/VWGPYN7W/pumpkin-gnocchi-with-basil-and-parmesan,https://spoonacular.com/recipeImages/Pumpkin-gnocchi-with-basil-and-Parmesan-657312.jpg,"250g corn flour,Fresh basil leaves for garnish,Olive oil,Parmesan,¼ tsp pepper,1 kg pumpkin, baked and cooled,½ tsp sea salt,250g wheat flour,2 whole eggs","corn flour,fresh basil leaves,olive oil,parmesan,pepper,pumpkin,sea salt,wheat flour,whole eggs","<ol><li>Separate the meat and chop the pumpkin into a puree.</li><li>Add eggs, stir.</li><li>Add salt, pepper and chopped basil.</li><li>Add flour and knead a soft dough. If the dough is too sticky, add more flour - the amount depends on the water content of the pumpkin.</li><li>Divide the dough into equal rolls 3 cm thick and about 20 cm long.</li><li>Divide and cut each roll into a 2 cm long pieces.</li><li>Cook the gnocchi in a large pot in plenty of salted water. Gnocchi are cooked when they rise to the surface. Remove them from the pot with a slotted spoon.</li><li>Pour hot olive oil over gnocchi or simply saut them in hot oil.</li><li>Serve sprinkled with cheese and fresh basil.</li></ol>","2016-12-24 15:06:38"
140,"Chicken Enchilada Casserole",http://www.pinkwhen.com/chicken-enchilada-casserole-recipe/,https://spoonacular.com/recipeImages/chicken-enchilada-casserole-715394.jpg,"1 (10oz) can tomatoes with green chilis,2 (10oz) cans verde enchilada sauce,6-8 flour tortillas (torn into bite sized pieces),1 (15oz) can refried beans,2 cups shredded cheese,1 lb shredded chicken (pre cooked)","canned tomatoes,enchilada sauce,flour tortillas,refried beans,shredded cheese,shredded chicken","Heat oven to 375. Prepare a 9 x 13 baking dish and begin by placing a layer of tortillas on the bottom of the dish.Then add a layer of chicken and  a cup of the shredded cheese.Add on half a can of tomatoes and green chilies and one can of the verde enchilada sauce.Finish the layer with a half a can of the refried beans.Then cover with another layer of flour tortilla pieces, and start the layering process again.Once you are finished layering, cover the top with the remaining shredded cheese.Cover with foil, and then bake in the oven for 30 minutes.Remove the foil, add a few green onion tops, and bake for an additional 5 minutes until the cheese is melted and bubbly. Allow to sit for 10-15 minutes to allow to cool before serving. Serving any sooner may give you a soupy, but still delicious dinner.","2016-12-24 15:06:38"
141,"Nutella Peanut Butter Cake",http://www.foodista.com/recipe/MF53B68S/nutella-peanut-butter-cake,https://spoonacular.com/recipeImages/Nutella-Peanut-Butter-Cake-653358.jpg,"4 - Eggs,1 C. - Nutella,1/3 C. - Peanut Butter","eggs,nutella,peanut butter","<ol><li>Heat oven to 350 degrees, place the eggs into a stand mixer and beat on high until double in size, this will take about 5 minutes. In the mean time place the Nutella and peanut butter into a large glass bowl and microwave for about 20 seconds just to loosen them up. Pour 1/3 of the egg mixture into the Nutella and fold in until no egg remains, do this step two more times until all of the egg is well incorporated into the Nutella. Divide the batter between the 4 ramekins dishes then place onto a baking sheet for easy transport in and out of the oven. Bake for 20-25 minutes or until a toothpick comes out clean. Garnish with some chocolate shavings, whipped topping or a few sliced berries, these little cakes can be served warm, room temp or cold.</li></ol>","2016-12-24 15:06:38"
142,"Creamsicle Cookies",http://www.foodista.com/recipe/LQ3TCZML/creamsicle-cookies,https://spoonacular.com/recipeImages/Creamsicle-Cookies-640589.jpg,"2 1/2 cups all purpose flour,3/4 teaspoon baking soda,1/2 cup firmly packed brown sugar,1/4 cup plus 2 tbsp. butter,1 large egg,2 tablespoons orange zest (for me that was the zest of 2 oranges),1/2 teaspoon salt,1/2 cup sugar,1 teaspoon vanilla extract,2 cups white chocolate chips","all purpose flour,baking soda,brown sugar,butter,egg,orange zest,salt,sugar,vanilla extract,white chocolate chips","<ol><li>Preheat oven to 375 degrees.</li><li>In a small bowl, combine flour, baking soda, and salt; set aside.</li><li>In a large bowl, cream butter and sugars until light and creamy. Beat in egg and vanilla until smooth. Gradually add flour mixture until combined. Stir in orange zest and chips.</li><li>Drop rounded teaspoonfuls onto ungreased cookie sheets. Do not flatten cookies; it will make them dry. Bake 8 - 10 minutes or until golden brown around edges. Do not overcook! Cookies will be plump. Cool for several minutes on cookie sheets before transferring to rack to cool completely. Store in airtight container.</li></ol>","2016-12-24 15:06:38"
143,"Dulce De Leche Brownies",http://www.foodista.com/recipe/CCFXB5VM/dulce-de-leche-brownies,https://spoonacular.com/recipeImages/Dulce-De-Leche-Brownies-641726.jpg,"1/4 teaspoon baking soda,1/2 cup butter, cut into cubes,dulce de leche,3 eggs,1 1/4 cups flour,1 tablespoon instant espresso powder,1 1/4 cups semisweet chocolate chip,1/2 cup sugar,1 tablespoon vanilla extract","baking soda,butter,dulce de leche,eggs,flour,instant espresso powder,semisweet chocolate,sugar,vanilla extract","<ol><li>Preheat the oven to 350 degrees.</li><li>Grease a 13X9 baking dish.</li><li>In a saucepan melt butter and 1 cup semi-sweet chocolate, stirring constantly over very low heat until the chocolate is melted. Stir in eggs one at a time, then stir in the sugar, vanilla, espresso powder, baking soda, and flour.</li><li>Stir in remaining chocolate chips.</li><li>Pour the batter into baking dish.</li><li>Use a knife or spatula to swirl the Dulce de Leche creating a marbled effect.</li><li>Bake for 35 to 45 minutes. The brownies center will be slightly firm when they are done. Remove from the oven and allow cool completely.</li></ol>","2016-12-24 15:06:38"
144,"Strawberry Banana Stuffed Pancakes",http://www.foodista.com/recipe/VJPXSCC7/strawberry-banana-stuffed-pancakes,https://spoonacular.com/recipeImages/Strawberry-Banana-Stuffed-Pancakes-661758.jpg,"½ teaspoons Baking Soda,1/2 cup Ripe Banana, Mashed,2 whole Egg Whites,1/3 cups Non-Fat Greek Yogurt,Salt,10 whole Strawberries, Fresh, Diced,1 1/2 teaspoons Sugar,½ teaspoons Vanilla Extract,1/3 cups Whole Wheat Pastry Flour","baking soda,banana,egg whites,non-fat greek yogurt,salt,strawberries,sugar,vanilla extract,whole wheat pastry flour","<ol><li>Mix together the Greek yogurt, 1/4 cup banana, egg whites, and vanilla extract into a small bowl.</li><li>In a separate bowl combine flour, baking soda, 1/2 teaspoon sugar, and salt.</li><li>Combine both bowls and whisk until evenly mixed.</li><li>Fold in 5 fresh, chopped strawberries.</li><li>Place 1/4-cup batter onto a non-stick skillet over medium heat and cook until bubbles start appearing through the top of the pancake. Flip (about 2 minutes on each side).</li><li>For the sauce: Add 1/4 cup mashed banana, 5 frozen strawberries, and 1 teaspoon of sugar in a sauce pan (if you use fresh strawberries, add 1 tablespoon of water to the sauce pan). Cook on low, stirring frequently until thickened (about 5-7 minutes.)</li><li>Evenly divide sauce over top of pancakes</li></ol>","2016-12-24 15:06:38"
145,"Tomato and Eggplant Caponata",http://foodandspice.blogspot.com/2012/08/caponata-eggplant-and-tomato-salad.html,https://spoonacular.com/recipeImages/tomato-and-eggplant-caponata-716218.jpg,"2 tablespoons balsamic vinegar,1 tablespoon brown sugar (optional),2 tablespoons capers,1/2 teaspoon cayenne,2 stalks celery, finely sliced,1 teaspoon curry powder (optional),2 medium eggplants, peeled and cut into small cubes,large handful fresh parsley, chopped,1 clove garlic, minced,1 teaspoon ground cumin,fresh ground black pepper to taste,2 jalapeños, seeded and finely chopped,2/3 cup Kalamata olives, pitted and chopped,2 tablespoons olive oil,1 small onion, finely chopped,1/2 teaspoon sea salt, or to taste,2 teaspoons sea salt,3 large tomatoes, seeded and finely chopped","balsamic vinegar,brown sugar,capers,cayenne,celery,curry powder,eggplants,fresh parsley,garlic,ground cumin,ground pepper,jalapenos,kalamata olives,olive oil,onion,sea salt,sea salt,tomatoes","Place the eggplant cubes in a strainer and sprinkle with the salt. Let stand for 1 hour. Rinse and pat dry with a clean tea towel. Set aside. Heat 1 tablespoon of the olive oil in a medium heavy-bottomed saucepan over medium heat. When hot, add the onion, celery and garlic and saut for 5 to 10 minutes or until the vegetables are tender.Now add the tomatoes, jalapeos, cumin, curry powder and cayenne and simmer for another few minutes, stirring often. Next add the vinegar, capers, olives and brown sugar if using to the pan  Continue to simmer for another 5 to 10 minutes. Heat the remaining tablespoon of olive oil in a frying pan over medium heat. When hot, toss in the eggplant cubes and stir for 5 minutes or until lightly browned. Add the eggplant to the tomato mixture. Continue to simmer for another 10 minutes and taste for seasoning. Remove from heat and let cool to room temperature.Garnish with parsley and serve with flatbreads or toasted pitas.","2016-12-24 15:06:38"
